matchId,summonerName,riotIdGameName,riotIdTagline,teamId,champion,win,kills,deaths,assists,gold,damage_total,damage_magic,damage_physical,damage_true,item0,item1,item2,item3,item4,item5,item6,spell1Id,spell2Id,team_champs,enemy_champs
KR_7747623857,imgonnagetuback#KR2,imgonnagetuback,KR2,200,Malzahar,False,6,15,33,18699,30053,29421,631,0,3040,3158,3157,4633,8010,6653,2052,3,4,"['Pyke', 'Corki', 'Malzahar', 'Khazix', 'Brand']","['Elise', 'Morgana', 'Graves', 'Varus', 'Swain']"
KR_7747623857,hanYmln#0927,hanYmln,0927,200,Khazix,False,28,17,25,20288,94555,3356,86463,4735,3042,3142,126697,6694,6695,3814,2052,32,4,"['Pyke', 'Corki', 'Malzahar', 'Khazix', 'Brand']","['Elise', 'Morgana', 'Graves', 'Varus', 'Swain']"
KR_7747623857,정신줄놓음#KR1,정신줄놓음,KR1,200,Brand,False,9,13,36,19226,52736,48709,1091,2936,2503,3089,6653,3116,3165,3135,2052,6,4,"['Pyke', 'Corki', 'Malzahar', 'Khazix', 'Brand']","['Elise', 'Morgana', 'Graves', 'Varus', 'Swain']"
KR_7776768243,tiktik#4850,tiktik,4850,100,Lissandra,True,11,11,33,12667,22756,20096,636,2023,3157,3118,6653,1001,3102,0,2052,32,4,"['Lissandra', 'Leona', 'Gangplank', 'Jinx', 'Velkoz']","['Leblanc', 'Aatrox', 'Ahri', 'Graves', 'Shen']"
KR_7776768243,동구는공주야#KR1,동구는공주야,KR1,100,Leona,True,1,11,34,10078,14588,10901,2338,1348,2502,3070,6664,3111,3076,0,2052,32,4,"['Lissandra', 'Leona', 'Gangplank', 'Jinx', 'Velkoz']","['Leblanc', 'Aatrox', 'Ahri', 'Graves', 'Shen']"
KR_7776768243,롤지존킹#KR2,롤지존킹,KR2,100,Gangplank,True,13,9,27,13650,29503,2703,20114,6685,0,3035,3031,3078,6676,3158,2052,32,4,"['Lissandra', 'Leona', 'Gangplank', 'Jinx', 'Velkoz']","['Leblanc', 'Aatrox', 'Ahri', 'Graves', 'Shen']"
KR_7776768243,창허니버터칩#KR1,창허니버터칩,KR1,100,Jinx,True,23,11,18,15129,29816,942,28695,178,3032,3006,3031,3033,3085,1053,2052,6,4,"['Lissandra', 'Leona', 'Gangplank', 'Jinx', 'Velkoz']","['Leblanc', 'Aatrox', 'Ahri', 'Graves', 'Shen']"
KR_7776768243,김상상씨#IMG,김상상씨,IMG,100,Velkoz,True,8,10,31,11437,26340,19180,1291,5868,3118,4645,3020,4628,0,0,2052,4,3,"['Lissandra', 'Leona', 'Gangplank', 'Jinx', 'Velkoz']","['Leblanc', 'Aatrox', 'Ahri', 'Graves', 'Shen']"
KR_7776768243,인생에대한고찰#KR1,인생에대한고찰,KR1,200,Leblanc,False,10,12,20,10874,27944,24558,1370,2015,6655,3020,4646,4645,1052,0,2052,32,4,"['Leblanc', 'Aatrox', 'Ahri', 'Graves', 'Shen']","['Lissandra', 'Leona', 'Gangplank', 'Jinx', 'Velkoz']"
KR_7776768243,좋은 날#1209,좋은 날,1209,200,Aatrox,False,11,11,24,11948,24143,1948,21358,836,6333,2021,0,6692,6610,3111,2052,32,4,"['Leblanc', 'Aatrox', 'Ahri', 'Graves', 'Shen']","['Lissandra', 'Leona', 'Gangplank', 'Jinx', 'Velkoz']"
KR_7776768243,훈이시치#0516,훈이시치,0516,200,Ahri,False,8,13,22,11559,21631,15435,1067,5128,6655,4646,3089,3145,0,3020,0,6,32,"['Leblanc', 'Aatrox', 'Ahri', 'Graves', 'Shen']","['Lissandra', 'Leona', 'Gangplank', 'Jinx', 'Velkoz']"
KR_7776768243,달 별#달별이,달 별,달별이,200,Graves,False,21,11,10,15604,26683,1420,24034,1228,3036,6673,3111,3031,6676,3177,2052,32,4,"['Leblanc', 'Aatrox', 'Ahri', 'Graves', 'Shen']","['Lissandra', 'Leona', 'Gangplank', 'Jinx', 'Velkoz']"
KR_7776768243,세상은 수수께끼로 놔두는 편이#0809,세상은 수수께끼로 놔두는 편이,0809,200,Shen,False,2,9,24,9395,8648,3924,4054,670,2502,3075,3111,3143,0,0,2052,4,32,"['Leblanc', 'Aatrox', 'Ahri', 'Graves', 'Shen']","['Lissandra', 'Leona', 'Gangplank', 'Jinx', 'Velkoz']"
KR_7765984263,그게 바로 나다#xxx,그게 바로 나다,xxx,100,Swain,False,12,14,32,15493,45176,40076,2243,2855,3121,3116,3157,6653,3111,4630,2052,4,6,"['Swain', 'Hecarim', 'Milio', 'Viktor', 'Pantheon']","['Aphelios', 'Viego', 'Zyra', 'Gragas', 'Twitch']"
KR_7765984263,부비적#KR1,부비적,KR1,100,Hecarim,False,15,15,19,15721,46238,6171,39175,891,3143,3111,3161,3042,3065,2019,2052,6,4,"['Swain', 'Hecarim', 'Milio', 'Viktor', 'Pantheon']","['Aphelios', 'Viego', 'Zyra', 'Gragas', 'Twitch']"
KR_7765984263,춤추기#KRI,춤추기,KRI,100,Milio,False,11,6,43,16003,36354,32959,2438,956,6655,4628,3165,4645,3020,6653,2052,3,4,"['Swain', 'Hecarim', 'Milio', 'Viktor', 'Pantheon']","['Aphelios', 'Viego', 'Zyra', 'Gragas', 'Twitch']"
KR_7765984263,산 양#흰 색,산 양,흰 색,100,Viktor,False,13,12,34,16369,57021,54366,1050,1605,6655,6653,3020,4645,3135,1058,2052,6,4,"['Swain', 'Hecarim', 'Milio', 'Viktor', 'Pantheon']","['Aphelios', 'Viego', 'Zyra', 'Gragas', 'Twitch']"
KR_7765984263,꾸 악#1031,꾸 악,1031,100,Pantheon,False,10,14,29,14752,34516,1019,30574,2922,6692,6610,6333,3156,3076,3047,2052,32,4,"['Swain', 'Hecarim', 'Milio', 'Viktor', 'Pantheon']","['Aphelios', 'Viego', 'Zyra', 'Gragas', 'Twitch']"
KR_7765984263,Phantaminum#KR22,Phantaminum,KR22,200,Aphelios,True,15,10,19,17826,37560,1060,35588,911,6676,3031,3006,3033,6673,1053,2052,21,4,"['Aphelios', 'Viego', 'Zyra', 'Gragas', 'Twitch']","['Swain', 'Hecarim', 'Milio', 'Viktor', 'Pantheon']"
KR_7765984263,유나라마이나라#사요나라,유나라마이나라,사요나라,200,Viego,True,30,14,18,20222,60136,8265,50135,1734,3078,6610,3053,6333,3071,3111,2052,32,4,"['Aphelios', 'Viego', 'Zyra', 'Gragas', 'Twitch']","['Swain', 'Hecarim', 'Milio', 'Viktor', 'Pantheon']"
KR_7765984263,눈물찍찍#KR1,눈물찍찍,KR1,200,Zyra,True,4,11,37,14361,38404,35588,1268,1548,6653,3020,3165,2503,3116,4630,2052,3,4,"['Aphelios', 'Viego', 'Zyra', 'Gragas', 'Twitch']","['Swain', 'Hecarim', 'Milio', 'Viktor', 'Pantheon']"
KR_7765984263,차가운하마#777,차가운하마,777,200,Gragas,True,3,11,42,14156,40350,34059,3940,2350,3121,3075,3158,2502,3065,1033,2052,32,4,"['Aphelios', 'Viego', 'Zyra', 'Gragas', 'Twitch']","['Swain', 'Hecarim', 'Milio', 'Viktor', 'Pantheon']"
KR_7765984263,신 의 밥#KR1,신 의 밥,KR1,200,Twitch,True,9,15,31,15469,32584,79,28314,4189,3036,3031,1053,3006,3085,3032,2052,6,4,"['Aphelios', 'Viego', 'Zyra', 'Gragas', 'Twitch']","['Swain', 'Hecarim', 'Milio', 'Viktor', 'Pantheon']"
KR_7749284831,쿄 오#KR1,쿄 오,KR1,100,Viego,False,6,5,7,9223,12960,600,11665,694,6610,3047,3153,1037,1036,1036,2052,32,4,"['Viego', 'LeeSin', 'Ashe', 'Aatrox', 'Zyra']","['Brand', 'Tristana', 'Tryndamere', 'Blitzcrank', 'Qiyana']"
KR_7749284831,뽀 약#KR1,뽀 약,KR1,100,LeeSin,False,6,7,8,9774,15028,3329,10524,1174,2031,1036,3133,6692,6610,3047,0,4,32,"['Viego', 'LeeSin', 'Ashe', 'Aatrox', 'Zyra']","['Brand', 'Tristana', 'Tryndamere', 'Blitzcrank', 'Qiyana']"
KR_7749284831,바위게친구#789,바위게친구,789,100,Ashe,False,3,6,8,8074,9355,1995,6866,493,6672,3006,1053,1043,1037,0,2052,14,4,"['Viego', 'LeeSin', 'Ashe', 'Aatrox', 'Zyra']","['Brand', 'Tristana', 'Tryndamere', 'Blitzcrank', 'Qiyana']"
KR_7749284831,고냥지#냥 냥,고냥지,냥 냥,100,Aatrox,False,5,5,6,8891,11210,1042,10167,0,6610,3177,3161,1029,0,3047,0,4,6,"['Viego', 'LeeSin', 'Ashe', 'Aatrox', 'Zyra']","['Brand', 'Tristana', 'Tryndamere', 'Blitzcrank', 'Qiyana']"
KR_7749284831,나름 노력중이야#KR1,나름 노력중이야,KR1,100,Zyra,False,2,6,10,7635,10091,9297,516,278,2503,3020,6653,0,0,0,2052,3,4,"['Viego', 'LeeSin', 'Ashe', 'Aatrox', 'Zyra']","['Brand', 'Tristana', 'Tryndamere', 'Blitzcrank', 'Qiyana']"
KR_7749284831,L Inno#KR1,L Inno,KR1,200,Brand,True,10,4,13,10397,22448,20921,391,1136,2503,3158,6653,3916,1026,0,2052,32,4,"['Brand', 'Tristana', 'Tryndamere', 'Blitzcrank', 'Qiyana']","['Viego', 'LeeSin', 'Ashe', 'Aatrox', 'Zyra']"
KR_7749284831,김앵구#김앵구,김앵구,김앵구,200,Tristana,True,5,5,15,10677,14208,1530,12677,0,3032,3031,6675,1036,0,3006,2052,4,6,"['Brand', 'Tristana', 'Tryndamere', 'Blitzcrank', 'Qiyana']","['Viego', 'LeeSin', 'Ashe', 'Aatrox', 'Zyra']"
KR_7749284831,유치한틀니#KR1,유치한틀니,KR1,200,Tryndamere,True,6,5,17,9554,15787,3192,11824,770,0,0,0,0,0,0,2052,32,6,"['Brand', 'Tristana', 'Tryndamere', 'Blitzcrank', 'Qiyana']","['Viego', 'LeeSin', 'Ashe', 'Aatrox', 'Zyra']"
KR_7749284831,강을복#KR1,강을복,KR1,200,Blitzcrank,True,3,2,14,8441,6168,4569,1598,0,3083,3105,3070,1011,0,0,2052,6,4,"['Brand', 'Tristana', 'Tryndamere', 'Blitzcrank', 'Qiyana']","['Viego', 'LeeSin', 'Ashe', 'Aatrox', 'Zyra']"
KR_7749284831,고토 히토리#Solo,고토 히토리,Solo,200,Qiyana,True,5,6,13,9071,16070,906,13533,1630,126697,3004,3158,1036,1036,2022,2052,32,4,"['Brand', 'Tristana', 'Tryndamere', 'Blitzcrank', 'Qiyana']","['Viego', 'LeeSin', 'Ashe', 'Aatrox', 'Zyra']"
KR_7777200302,HoNgkerz#KR1,HoNgkerz,KR1,100,Smolder,True,7,7,22,16057,28223,4532,22439,1251,3086,6653,3161,3042,3078,3158,2052,1,4,"['Smolder', 'Aatrox', 'Orianna', 'Nidalee', 'Ambessa']","['MissFortune', 'Soraka', 'Veigar', 'Senna', 'Yasuo']"
KR_7777200302,알제리 정대만#KR999,알제리 정대만,KR999,100,Aatrox,True,14,9,17,16425,43688,2081,40651,954,3161,3211,6610,6692,3111,126697,2052,32,4,"['Smolder', 'Aatrox', 'Orianna', 'Nidalee', 'Ambessa']","['MissFortune', 'Soraka', 'Veigar', 'Senna', 'Yasuo']"
KR_7777200302,어이라디여차#KR1,어이라디여차,KR1,100,Orianna,True,4,3,40,15193,11798,11162,635,0,3109,3222,6621,3504,3158,6617,2052,13,4,"['Smolder', 'Aatrox', 'Orianna', 'Nidalee', 'Ambessa']","['MissFortune', 'Soraka', 'Veigar', 'Senna', 'Yasuo']"
KR_7777200302,너굴바기야야야#KR1,너굴바기야야야,KR1,100,Nidalee,True,9,7,27,15664,45073,41704,1077,2291,1058,4646,3020,3165,4645,6655,2052,4,32,"['Smolder', 'Aatrox', 'Orianna', 'Nidalee', 'Ambessa']","['MissFortune', 'Soraka', 'Veigar', 'Senna', 'Yasuo']"
KR_7777200302,칼바람하는계정#0000,칼바람하는계정,0000,100,Ambessa,True,12,16,15,15120,34312,286,33003,1022,6610,3047,6333,3053,3161,1036,2052,32,4,"['Smolder', 'Aatrox', 'Orianna', 'Nidalee', 'Ambessa']","['MissFortune', 'Soraka', 'Veigar', 'Senna', 'Yasuo']"
KR_7777200302,동구는공주야#KR1,동구는공주야,KR1,200,MissFortune,False,9,8,23,15133,34175,15027,16412,2735,6653,6676,3020,6695,3123,2020,2052,1,4,"['MissFortune', 'Soraka', 'Veigar', 'Senna', 'Yasuo']","['Smolder', 'Aatrox', 'Orianna', 'Nidalee', 'Ambessa']"
KR_7777200302,뽀 솔#1111,뽀 솔,1111,200,Soraka,False,1,6,34,12505,6235,5713,352,168,6617,3121,3083,3158,3504,3211,2052,3,4,"['MissFortune', 'Soraka', 'Veigar', 'Senna', 'Yasuo']","['Smolder', 'Aatrox', 'Orianna', 'Nidalee', 'Ambessa']"
KR_7777200302,위대한바마#KR1,위대한바마,KR1,200,Veigar,False,11,10,21,14933,32514,30516,846,1151,6655,3020,4645,3089,3916,4646,2052,3,4,"['MissFortune', 'Soraka', 'Veigar', 'Senna', 'Yasuo']","['Smolder', 'Aatrox', 'Orianna', 'Nidalee', 'Ambessa']"
KR_7777200302,보 미#귀여워,보 미,귀여워,200,Senna,False,11,5,26,16461,41732,7688,32839,1204,3087,3094,3009,3071,3031,3153,2052,6,4,"['MissFortune', 'Soraka', 'Veigar', 'Senna', 'Yasuo']","['Smolder', 'Aatrox', 'Orianna', 'Nidalee', 'Ambessa']"
KR_7777200302,군사보안구역#KR1,군사보안구역,KR1,200,Yasuo,False,10,17,19,15925,37222,4702,30063,2456,3153,6673,3031,2019,3033,3006,2052,32,4,"['MissFortune', 'Soraka', 'Veigar', 'Senna', 'Yasuo']","['Smolder', 'Aatrox', 'Orianna', 'Nidalee', 'Ambessa']"
KR_7628166164,Ogiso Setsuna#KR1,Ogiso Setsuna,KR1,100,Sejuani,False,4,13,22,12909,25874,7287,17772,814,3121,3083,1029,3111,2504,2502,2052,32,4,"['Sejuani', 'Jhin', 'Caitlyn', 'Gangplank', 'Amumu']","['Brand', 'Poppy', 'Swain', 'Lux', 'TwistedFate']"
KR_7628166164,대니쓰#KR1,대니쓰,KR1,100,Jhin,False,9,9,15,14531,29873,1735,27689,447,6676,3031,3036,3094,1036,3009,2052,6,4,"['Sejuani', 'Jhin', 'Caitlyn', 'Gangplank', 'Amumu']","['Brand', 'Poppy', 'Swain', 'Lux', 'TwistedFate']"
KR_7628166164,꽁끼낑깡낑꽁깡꽁#KR1,꽁끼낑깡낑꽁깡꽁,KR1,100,Caitlyn,False,11,9,18,15696,42307,1207,41095,4,3032,3006,3031,3094,3072,3035,2052,6,4,"['Sejuani', 'Jhin', 'Caitlyn', 'Gangplank', 'Amumu']","['Brand', 'Poppy', 'Swain', 'Lux', 'TwistedFate']"
KR_7628166164,Nunuzzdenuz#888,Nunuzzdenuz,888,100,Gangplank,False,16,8,13,15862,43389,7647,27901,7841,3078,3158,6676,3031,3033,1036,2052,32,4,"['Sejuani', 'Jhin', 'Caitlyn', 'Gangplank', 'Amumu']","['Brand', 'Poppy', 'Swain', 'Lux', 'TwistedFate']"
KR_7628166164,Cicadas#0403,Cicadas,0403,100,Amumu,False,4,14,22,12273,14315,13210,323,781,3118,3152,3020,3068,3105,1011,2052,32,4,"['Sejuani', 'Jhin', 'Caitlyn', 'Gangplank', 'Amumu']","['Brand', 'Poppy', 'Swain', 'Lux', 'TwistedFate']"
KR_7628166164,냉동닭소환사#KR1,냉동닭소환사,KR1,200,Brand,True,18,12,25,16203,55175,51919,843,2412,2503,3020,6653,3116,4645,3135,2052,32,4,"['Brand', 'Poppy', 'Swain', 'Lux', 'TwistedFate']","['Sejuani', 'Jhin', 'Caitlyn', 'Gangplank', 'Amumu']"
KR_7628166164,호징구#KR1,호징구,KR1,200,Poppy,True,7,11,27,13577,31094,4398,25791,905,3084,3121,2502,3075,3047,1029,2052,32,4,"['Brand', 'Poppy', 'Swain', 'Lux', 'TwistedFate']","['Sejuani', 'Jhin', 'Caitlyn', 'Gangplank', 'Amumu']"
KR_7628166164,0고탱자0#0김탱구0,0고탱자0,0김탱구0,200,Swain,True,9,7,27,14240,25466,21386,2817,1262,6653,6657,3111,3065,3116,3076,2052,32,4,"['Brand', 'Poppy', 'Swain', 'Lux', 'TwistedFate']","['Sejuani', 'Jhin', 'Caitlyn', 'Gangplank', 'Amumu']"
KR_7628166164,107호 언니#KR1,107호 언니,KR1,200,Lux,True,11,6,30,15130,34758,31825,1391,1541,6655,3020,4646,4645,1052,0,2052,13,4,"['Brand', 'Poppy', 'Swain', 'Lux', 'TwistedFate']","['Sejuani', 'Jhin', 'Caitlyn', 'Gangplank', 'Amumu']"
KR_7628166164,보 글#KR1,보 글,KR1,200,TwistedFate,True,8,8,23,14428,36314,13632,22681,0,3031,3094,3032,3036,1053,3006,2052,6,4,"['Brand', 'Poppy', 'Swain', 'Lux', 'TwistedFate']","['Sejuani', 'Jhin', 'Caitlyn', 'Gangplank', 'Amumu']"
KR_7766530502,씨부림#KR1,씨부림,KR1,100,Sett,False,8,19,19,16059,25952,284,16368,9300,3111,3083,3075,3084,4401,2501,2052,4,32,"['Sett', 'Smolder', 'Ryze', 'Nautilus', 'KogMaw']","['Xerath', 'Zilean', 'FiddleSticks', 'Ashe', 'Caitlyn']"
KR_7766530502,성봉박#KR1,성봉박,KR1,100,Smolder,False,17,13,26,20012,60861,8327,48438,4096,3031,3158,3078,3033,3094,3072,2052,6,4,"['Sett', 'Smolder', 'Ryze', 'Nautilus', 'KogMaw']","['Xerath', 'Zilean', 'FiddleSticks', 'Ashe', 'Caitlyn']"
KR_7766530502,김아로#KR1,김아로,KR1,100,Ryze,False,11,17,17,17823,29268,27479,648,1140,6657,3040,3110,3111,4401,3089,0,32,4,"['Sett', 'Smolder', 'Ryze', 'Nautilus', 'KogMaw']","['Xerath', 'Zilean', 'FiddleSticks', 'Ashe', 'Caitlyn']"
KR_7766530502,바탕면#KR1,바탕면,KR1,100,Nautilus,False,8,18,28,16233,30091,20272,8268,1550,3143,3121,3111,2502,3075,3084,2052,32,4,"['Sett', 'Smolder', 'Ryze', 'Nautilus', 'KogMaw']","['Xerath', 'Zilean', 'FiddleSticks', 'Ashe', 'Caitlyn']"
KR_7766530502,갈팡질팡 잠만보#KR1,갈팡질팡 잠만보,KR1,100,KogMaw,False,15,18,24,18843,61680,55641,1976,4062,3040,4645,3118,3020,6653,3135,2052,6,4,"['Sett', 'Smolder', 'Ryze', 'Nautilus', 'KogMaw']","['Xerath', 'Zilean', 'FiddleSticks', 'Ashe', 'Caitlyn']"
KR_7766530502,궁정동동동#KR1,궁정동동동,KR1,200,Xerath,True,24,13,48,19939,82957,81425,1215,316,6655,4645,3135,4646,3089,3020,2052,4,3,"['Xerath', 'Zilean', 'FiddleSticks', 'Ashe', 'Caitlyn']","['Sett', 'Smolder', 'Ryze', 'Nautilus', 'KogMaw']"
KR_7766530502,천방지축뭉이#12345,천방지축뭉이,12345,200,Zilean,True,12,9,55,17964,54194,51240,979,1974,6655,3089,3020,4645,6653,3165,2052,13,4,"['Xerath', 'Zilean', 'FiddleSticks', 'Ashe', 'Caitlyn']","['Sett', 'Smolder', 'Ryze', 'Nautilus', 'KogMaw']"
KR_7766530502,Pro GG#KR1,Pro GG,KR1,200,FiddleSticks,True,9,15,46,16297,35784,35361,245,177,3121,3065,3109,3111,6665,8020,3330,6,4,"['Xerath', 'Zilean', 'FiddleSticks', 'Ashe', 'Caitlyn']","['Sett', 'Smolder', 'Ryze', 'Nautilus', 'KogMaw']"
KR_7766530502,차가운하마#777,차가운하마,777,200,Ashe,True,7,13,56,17135,39342,18574,19064,1703,6696,3158,3118,4628,6695,3137,2052,6,4,"['Xerath', 'Zilean', 'FiddleSticks', 'Ashe', 'Caitlyn']","['Sett', 'Smolder', 'Ryze', 'Nautilus', 'KogMaw']"
KR_7766530502,낭만합격#KR22,낭만합격,KR22,200,Caitlyn,True,33,9,27,22171,82580,1928,80652,0,3032,3111,3031,3094,3036,3072,2052,4,6,"['Xerath', 'Zilean', 'FiddleSticks', 'Ashe', 'Caitlyn']","['Sett', 'Smolder', 'Ryze', 'Nautilus', 'KogMaw']"
KR_7724081460,j돌91#KR1,j돌91,KR1,100,Corki,False,12,7,10,16359,26469,6042,18958,1467,3042,3078,3111,3161,3071,6676,0,21,4,"['Corki', 'Janna', 'Riven', 'Qiyana', 'Gragas']","['Teemo', 'Elise', 'Milio', 'Yunara', 'Ziggs']"
KR_7724081460,꽁끼낑깡낑꽁깡꽁#KR1,꽁끼낑깡낑꽁깡꽁,KR1,100,Janna,False,1,5,32,13634,10976,10624,352,0,4005,3107,3158,6617,3040,6621,2052,3,4,"['Corki', 'Janna', 'Riven', 'Qiyana', 'Gragas']","['Teemo', 'Elise', 'Milio', 'Yunara', 'Ziggs']"
KR_7724081460,Cicadas#0403,Cicadas,0403,100,Riven,False,11,10,13,15165,19172,496,17680,995,6692,3161,3111,6333,4401,0,2052,32,4,"['Corki', 'Janna', 'Riven', 'Qiyana', 'Gragas']","['Teemo', 'Elise', 'Milio', 'Yunara', 'Ziggs']"
KR_7724081460,Omeletto#KR1,Omeletto,KR1,100,Qiyana,False,9,11,18,14880,38108,4085,30575,3447,126697,3158,6676,6695,6696,0,2052,32,4,"['Corki', 'Janna', 'Riven', 'Qiyana', 'Gragas']","['Teemo', 'Elise', 'Milio', 'Yunara', 'Ziggs']"
KR_7724081460,킴모리#KR1,킴모리,KR1,100,Gragas,False,9,8,19,14757,33065,29791,1281,1991,6657,3020,4645,4646,4629,1058,2052,32,4,"['Corki', 'Janna', 'Riven', 'Qiyana', 'Gragas']","['Teemo', 'Elise', 'Milio', 'Yunara', 'Ziggs']"
KR_7724081460,요우요우야야#KR1,요우요우야야,KR1,200,Teemo,True,10,10,16,15566,31966,28786,1538,1642,6653,3020,3118,4645,3116,4630,2052,4,13,"['Teemo', 'Elise', 'Milio', 'Yunara', 'Ziggs']","['Corki', 'Janna', 'Riven', 'Qiyana', 'Gragas']"
KR_7724081460,최은솔#KR1,최은솔,KR1,200,Elise,True,16,9,16,17507,44338,41815,1094,1428,6655,3135,4645,3089,4646,3020,2052,4,32,"['Teemo', 'Elise', 'Milio', 'Yunara', 'Ziggs']","['Corki', 'Janna', 'Riven', 'Qiyana', 'Gragas']"
KR_7724081460,주  포#KR1,주  포,KR1,200,Milio,True,1,6,39,14042,10540,8826,1623,90,6617,3040,3107,3504,6621,3158,2052,4,3,"['Teemo', 'Elise', 'Milio', 'Yunara', 'Ziggs']","['Corki', 'Janna', 'Riven', 'Qiyana', 'Gragas']"
KR_7724081460,차혜주#KR1,차혜주,KR1,200,Yunara,True,10,13,24,16267,31681,10899,20286,495,3036,3032,3006,3085,3031,1053,2052,6,4,"['Teemo', 'Elise', 'Milio', 'Yunara', 'Ziggs']","['Corki', 'Janna', 'Riven', 'Qiyana', 'Gragas']"
KR_7724081460,저산너머에#KR1,저산너머에,KR1,200,Ziggs,True,4,4,22,13969,23471,21829,506,1134,3118,2031,3020,3089,6655,4645,2052,13,4,"['Teemo', 'Elise', 'Milio', 'Yunara', 'Ziggs']","['Corki', 'Janna', 'Riven', 'Qiyana', 'Gragas']"
KR_7778124710,절정의#KR1,절정의,KR1,100,Nautilus,False,6,13,26,12757,12775,6962,5262,550,3084,3121,3047,3083,3075,0,2052,32,4,"['Nautilus', 'Sett', 'Diana', 'Samira', 'Akshan']","['Elise', 'Varus', 'Brand', 'MissFortune', 'Talon']"
KR_7778124710,동천고등학교#KR1,동천고등학교,KR1,100,Sett,False,11,12,24,15491,30523,0,23663,6860,3084,3009,2501,3083,3053,2021,2052,32,4,"['Nautilus', 'Sett', 'Diana', 'Samira', 'Akshan']","['Elise', 'Varus', 'Brand', 'MissFortune', 'Talon']"
KR_7778124710,개그맨#표르노,개그맨,표르노,100,Diana,False,11,17,22,14873,34609,30473,1886,2249,3020,3152,3089,3157,4646,3108,2052,32,4,"['Nautilus', 'Sett', 'Diana', 'Samira', 'Akshan']","['Elise', 'Varus', 'Brand', 'MissFortune', 'Talon']"
KR_7778124710,외과쉔#KR1,외과쉔,KR1,100,Samira,False,14,15,13,15285,27540,4451,21200,1888,6676,3111,6673,3036,6333,3211,2052,32,4,"['Nautilus', 'Sett', 'Diana', 'Samira', 'Akshan']","['Elise', 'Varus', 'Brand', 'MissFortune', 'Talon']"
KR_7778124710,김오곤#KR1,김오곤,KR1,100,Akshan,False,7,9,16,14996,16333,2708,13178,446,1053,1038,3031,6676,3087,3111,0,21,4,"['Nautilus', 'Sett', 'Diana', 'Samira', 'Akshan']","['Elise', 'Varus', 'Brand', 'MissFortune', 'Talon']"
KR_7778124710,융버드#KR1,융버드,KR1,200,Elise,True,16,10,38,16074,47258,43034,2330,1893,6655,4645,3020,4646,3089,0,2052,32,4,"['Elise', 'Varus', 'Brand', 'MissFortune', 'Talon']","['Nautilus', 'Sett', 'Diana', 'Samira', 'Akshan']"
KR_7778124710,동구는공주야#KR1,동구는공주야,KR1,200,Varus,True,21,10,25,17181,40008,5343,33864,800,3042,6676,3158,6695,6694,3814,2052,1,4,"['Elise', 'Varus', 'Brand', 'MissFortune', 'Talon']","['Nautilus', 'Sett', 'Diana', 'Samira', 'Akshan']"
KR_7778124710,뽀 솔#1111,뽀 솔,1111,200,Brand,True,6,6,36,14467,50045,48311,917,816,2503,6653,8010,3020,3916,1026,2052,3,4,"['Elise', 'Varus', 'Brand', 'MissFortune', 'Talon']","['Nautilus', 'Sett', 'Diana', 'Samira', 'Akshan']"
KR_7778124710,JANBARl#KR1,JANBARl,KR1,200,MissFortune,True,13,9,30,15646,38174,1994,34531,1648,6676,3009,3072,3036,1038,1018,2052,7,4,"['Elise', 'Varus', 'Brand', 'MissFortune', 'Talon']","['Nautilus', 'Sett', 'Diana', 'Samira', 'Akshan']"
KR_7778124710,JANBARI#KR1,JANBARI,KR1,200,Talon,True,10,14,31,14125,38962,0,36777,2185,126697,3158,6696,6692,6695,0,2052,32,4,"['Elise', 'Varus', 'Brand', 'MissFortune', 'Talon']","['Nautilus', 'Sett', 'Diana', 'Samira', 'Akshan']"
KR_7778947330,관악산붉은매#KR1,관악산붉은매,KR1,100,Anivia,True,11,11,38,15465,35005,33505,1500,0,6657,3040,6653,8010,3916,3020,2052,4,3,"['Anivia', 'Poppy', 'Khazix', 'Ashe', 'Lux']","['Seraphine', 'Pyke', 'Vladimir', 'Lucian', 'Ryze']"
KR_7778947330,맥도날드 대주주#KR1,맥도날드 대주주,KR1,100,Poppy,True,7,14,32,13722,22244,4132,17141,970,6610,2504,3111,3121,3083,0,2052,32,4,"['Anivia', 'Poppy', 'Khazix', 'Ashe', 'Lux']","['Seraphine', 'Pyke', 'Vladimir', 'Lucian', 'Ryze']"
KR_7778947330,그 해 봄바람#KR1,그 해 봄바람,KR1,100,Khazix,True,24,16,20,17422,42964,1521,38282,3161,126697,3042,3158,6676,6694,6692,2052,32,4,"['Anivia', 'Poppy', 'Khazix', 'Ashe', 'Lux']","['Seraphine', 'Pyke', 'Vladimir', 'Lucian', 'Ryze']"
KR_7778947330,동구는공주야#KR1,동구는공주야,KR1,100,Ashe,True,10,11,32,15330,36772,4092,32680,0,6672,3036,3006,3153,3085,1037,2052,1,4,"['Anivia', 'Poppy', 'Khazix', 'Ashe', 'Lux']","['Seraphine', 'Pyke', 'Vladimir', 'Lucian', 'Ryze']"
KR_7778947330,뽀 솔#1111,뽀 솔,1111,100,Lux,True,12,9,36,15719,31621,30297,1048,276,6655,4645,3020,3916,3089,4646,2052,3,4,"['Anivia', 'Poppy', 'Khazix', 'Ashe', 'Lux']","['Seraphine', 'Pyke', 'Vladimir', 'Lucian', 'Ryze']"
