matchId,time_sec,minute,killerId,killer_team,killer_name,killer_champ,victimId,victim_team,victim_name,victim_champ,assistIds
KR_7765943744,1277.671,21.29,5,100.0,로켓발사#KR1,MissFortune,6,200,16학번대표얼굴#협중호걸,Katarina,"[1, 3, 4]"
KR_7765943744,1298.58,21.64,9,200.0,그날너는#8271,Jayce,5,100,로켓발사#KR1,MissFortune,[10]
KR_7765943744,1362.271,22.7,10,200.0,포이즌쿠킹마스터#KR1,Kayle,4,100,형구야대전에서봐#KR1,Velkoz,"[7, 9]"
KR_7765943744,1368.884,22.81,10,200.0,포이즌쿠킹마스터#KR1,Kayle,5,100,로켓발사#KR1,MissFortune,"[6, 7, 8, 9]"
KR_7765943744,1379.873,23.0,2,100.0,고정시점#KR1,Jinx,7,200,T1 Gamzayusi#KR2,Gragas,"[1, 3, 5]"
KR_7765943744,1386.492,23.11,2,100.0,고정시점#KR1,Jinx,10,200,포이즌쿠킹마스터#KR1,Kayle,[1]
KR_7765943744,1393.408,23.22,6,200.0,16학번대표얼굴#협중호걸,Katarina,1,100,재링 홀란#KR1,Milio,"[7, 8, 9]"
KR_7765943744,1393.642,23.23,2,100.0,고정시점#KR1,Jinx,6,200,16학번대표얼굴#협중호걸,Katarina,"[1, 3]"
KR_7765943744,1399.287,23.32,2,100.0,고정시점#KR1,Jinx,9,200,그날너는#8271,Jayce,[1]
KR_7765943744,1400.723,23.35,2,100.0,고정시점#KR1,Jinx,8,200,눈덩이로킬먹기#0001,Shaco,"[1, 3]"
KR_7765943744,1432.287,23.87,5,100.0,로켓발사#KR1,MissFortune,7,200,T1 Gamzayusi#KR2,Gragas,"[2, 3, 4]"
KR_7765943744,1441.21,24.02,2,100.0,고정시점#KR1,Jinx,10,200,포이즌쿠킹마스터#KR1,Kayle,"[3, 4, 5]"
KR_7765943744,1441.411,24.02,6,200.0,16학번대표얼굴#협중호걸,Katarina,2,100,고정시점#KR1,Jinx,"[7, 10]"
KR_7765943744,1442.379,24.04,6,200.0,16학번대표얼굴#협중호걸,Katarina,5,100,로켓발사#KR1,MissFortune,[7]
KR_7765943744,1444.383,24.07,6,200.0,16학번대표얼굴#협중호걸,Katarina,4,100,형구야대전에서봐#KR1,Velkoz,[7]
KR_7765943744,1445.619,24.09,9,200.0,그날너는#8271,Jayce,3,100,탱커전문경붕이#KR1,Volibear,"[6, 7, 10]"
KR_7765943744,1579.29,26.32,5,100.0,로켓발사#KR1,MissFortune,7,200,T1 Gamzayusi#KR2,Gragas,"[1, 2, 3, 4]"
KR_7765943744,1588.008,26.47,8,200.0,눈덩이로킬먹기#0001,Shaco,3,100,탱커전문경붕이#KR1,Volibear,"[6, 7, 9, 10]"
KR_7765943744,1593.193,26.55,2,100.0,고정시점#KR1,Jinx,6,200,16학번대표얼굴#협중호걸,Katarina,[1]
KR_7765943744,1629.971,27.17,8,200.0,눈덩이로킬먹기#0001,Shaco,1,100,재링 홀란#KR1,Milio,"[9, 10]"
KR_7765943744,1633.044,27.22,2,100.0,고정시점#KR1,Jinx,8,200,눈덩이로킬먹기#0001,Shaco,"[1, 4, 5]"
KR_7765943744,1780.788,29.68,4,100.0,형구야대전에서봐#KR1,Velkoz,8,200,눈덩이로킬먹기#0001,Shaco,"[1, 5]"
KR_7765943744,1817.518,30.29,5,100.0,로켓발사#KR1,MissFortune,6,200,16학번대표얼굴#협중호걸,Katarina,"[1, 4]"
KR_7765943744,1826.635,30.44,5,100.0,로켓발사#KR1,MissFortune,9,200,그날너는#8271,Jayce,"[1, 2, 3]"
KR_7765943744,1828.873,30.48,5,100.0,로켓발사#KR1,MissFortune,7,200,T1 Gamzayusi#KR2,Gragas,"[1, 2, 3, 4]"
KR_7765943744,1829.942,30.5,2,100.0,고정시점#KR1,Jinx,10,200,포이즌쿠킹마스터#KR1,Kayle,"[1, 3]"
KR_7740268308,46.837,0.78,5,100.0,Nunuzzdenuz#888,Pantheon,8,200,승정이#KR1,Belveth,"[1, 2, 3, 4]"
KR_7740268308,48.907,0.82,6,200.0,강을복#KR1,Khazix,5,100,Nunuzzdenuz#888,Pantheon,"[7, 9, 10]"
KR_7740268308,50.21,0.84,4,100.0,꽁끼낑깡낑꽁깡꽁#KR1,Pyke,9,200,차가운하마#777,Udyr,"[1, 2, 3, 5]"
KR_7740268308,60.78,1.01,6,200.0,강을복#KR1,Khazix,1,100,동구는공주야#KR1,Jhin,"[7, 9, 10]"
KR_7740268308,88.901,1.48,5,100.0,Nunuzzdenuz#888,Pantheon,8,200,승정이#KR1,Belveth,"[1, 2, 3, 4]"
KR_7740268308,91.175,1.52,5,100.0,Nunuzzdenuz#888,Pantheon,6,200,강을복#KR1,Khazix,"[2, 3, 4]"
KR_7740268308,92.044,1.53,4,100.0,꽁끼낑깡낑꽁깡꽁#KR1,Pyke,9,200,차가운하마#777,Udyr,"[1, 2, 3]"
KR_7740268308,102.364,1.71,5,100.0,Nunuzzdenuz#888,Pantheon,7,200,Kanye East#KR6,Rell,"[2, 3, 4]"
KR_7740268308,113.118,1.89,4,100.0,꽁끼낑깡낑꽁깡꽁#KR1,Pyke,10,200,이혜리진짜개이쁨#KR1,Akali,"[1, 2, 3]"
KR_7740268308,152.367,2.54,3,100.0,포이즌쿠킹마스터#KR1,Lux,9,200,차가운하마#777,Udyr,"[1, 2, 5]"
KR_7740268308,187.888,3.13,3,100.0,포이즌쿠킹마스터#KR1,Lux,8,200,승정이#KR1,Belveth,"[2, 4]"
KR_7740268308,193.099,3.22,10,200.0,이혜리진짜개이쁨#KR1,Akali,5,100,Nunuzzdenuz#888,Pantheon,"[6, 7, 9]"
KR_7740268308,196.94,3.28,2,100.0,뽀 솔#1111,Milio,9,200,차가운하마#777,Udyr,"[1, 3, 4, 5]"
KR_7740268308,199.578,3.33,4,100.0,꽁끼낑깡낑꽁깡꽁#KR1,Pyke,7,200,Kanye East#KR6,Rell,"[1, 2, 3, 5]"
KR_7740268308,235.689,3.93,7,200.0,Kanye East#KR6,Rell,3,100,포이즌쿠킹마스터#KR1,Lux,[9]
KR_7740268308,235.889,3.93,5,100.0,Nunuzzdenuz#888,Pantheon,9,200,차가운하마#777,Udyr,"[1, 2, 3, 4]"
KR_7740268308,238.995,3.98,7,200.0,Kanye East#KR6,Rell,5,100,Nunuzzdenuz#888,Pantheon,"[6, 8, 9]"
KR_7740268308,260.804,4.35,3,100.0,포이즌쿠킹마스터#KR1,Lux,10,200,이혜리진짜개이쁨#KR1,Akali,"[2, 4]"
KR_7740268308,264.211,4.4,4,100.0,꽁끼낑깡낑꽁깡꽁#KR1,Pyke,7,200,Kanye East#KR6,Rell,"[1, 2, 3]"
KR_7740268308,270.89,4.51,1,100.0,동구는공주야#KR1,Jhin,9,200,차가운하마#777,Udyr,"[2, 3, 5]"
KR_7740268308,272.861,4.55,1,100.0,동구는공주야#KR1,Jhin,8,200,승정이#KR1,Belveth,"[2, 3, 5]"
KR_7740268308,311.097,5.18,5,100.0,Nunuzzdenuz#888,Pantheon,9,200,차가운하마#777,Udyr,"[1, 2, 3, 4]"
KR_7740268308,311.097,5.18,9,200.0,차가운하마#777,Udyr,1,100,동구는공주야#KR1,Jhin,"[8, 10]"
KR_7740268308,313.377,5.22,3,100.0,포이즌쿠킹마스터#KR1,Lux,8,200,승정이#KR1,Belveth,"[1, 2, 5]"
KR_7740268308,350.195,5.84,1,100.0,동구는공주야#KR1,Jhin,9,200,차가운하마#777,Udyr,"[2, 3, 5]"
KR_7740268308,389.17,6.49,8,200.0,승정이#KR1,Belveth,5,100,Nunuzzdenuz#888,Pantheon,"[6, 9]"
KR_7740268308,427.606,7.13,4,100.0,꽁끼낑깡낑꽁깡꽁#KR1,Pyke,9,200,차가운하마#777,Udyr,"[1, 2, 3]"
KR_7740268308,455.203,7.59,4,100.0,꽁끼낑깡낑꽁깡꽁#KR1,Pyke,10,200,이혜리진짜개이쁨#KR1,Akali,"[2, 3, 5]"
KR_7740268308,462.738,7.71,4,100.0,꽁끼낑깡낑꽁깡꽁#KR1,Pyke,8,200,승정이#KR1,Belveth,"[1, 2, 3, 5]"
KR_7740268308,468.296,7.8,4,100.0,꽁끼낑깡낑꽁깡꽁#KR1,Pyke,9,200,차가운하마#777,Udyr,"[1, 2, 3, 5]"
KR_7740268308,479.151,7.99,4,100.0,꽁끼낑깡낑꽁깡꽁#KR1,Pyke,6,200,강을복#KR1,Khazix,"[1, 2, 3, 5]"
KR_7740268308,483.359,8.06,4,100.0,꽁끼낑깡낑꽁깡꽁#KR1,Pyke,7,200,Kanye East#KR6,Rell,"[1, 2, 3, 5]"
KR_7740268308,484.594,8.08,10,200.0,이혜리진짜개이쁨#KR1,Akali,2,100,뽀 솔#1111,Milio,[]
KR_7740268308,487.166,8.12,10,200.0,이혜리진짜개이쁨#KR1,Akali,3,100,포이즌쿠킹마스터#KR1,Lux,[]
KR_7740268308,489.938,8.17,10,200.0,이혜리진짜개이쁨#KR1,Akali,4,100,꽁끼낑깡낑꽁깡꽁#KR1,Pyke,"[7, 9]"
KR_7740268308,494.313,8.24,5,100.0,Nunuzzdenuz#888,Pantheon,10,200,이혜리진짜개이쁨#KR1,Akali,"[1, 2, 4]"
KR_7740268308,496.017,8.27,8,200.0,승정이#KR1,Belveth,1,100,동구는공주야#KR1,Jhin,[10]
KR_7740268308,498.889,8.31,8,200.0,승정이#KR1,Belveth,5,100,Nunuzzdenuz#888,Pantheon,"[7, 10]"
KR_7740268308,520.138,8.67,2,100.0,뽀 솔#1111,Milio,9,200,차가운하마#777,Udyr,"[1, 3]"
KR_7740268308,523.243,8.72,3,100.0,포이즌쿠킹마스터#KR1,Lux,8,200,승정이#KR1,Belveth,"[1, 2]"
KR_7740268308,529.355,8.82,1,100.0,동구는공주야#KR1,Jhin,6,200,강을복#KR1,Khazix,"[2, 3, 4]"
KR_7740268308,530.958,8.85,7,200.0,Kanye East#KR6,Rell,4,100,꽁끼낑깡낑꽁깡꽁#KR1,Pyke,"[6, 8]"
KR_7740268308,535.033,8.92,3,100.0,포이즌쿠킹마스터#KR1,Lux,7,200,Kanye East#KR6,Rell,"[1, 2, 4, 5]"
KR_7740268308,579.554,9.66,10,200.0,이혜리진짜개이쁨#KR1,Akali,5,100,Nunuzzdenuz#888,Pantheon,"[6, 7, 8, 9]"
KR_7740268308,580.088,9.67,1,100.0,동구는공주야#KR1,Jhin,9,200,차가운하마#777,Udyr,"[2, 4, 5]"
KR_7740268308,630.684,10.51,1,100.0,동구는공주야#KR1,Jhin,7,200,Kanye East#KR6,Rell,"[2, 3, 4, 5]"
KR_7740268308,637.599,10.63,1,100.0,동구는공주야#KR1,Jhin,10,200,이혜리진짜개이쁨#KR1,Akali,"[2, 3, 4, 5]"
KR_7740268308,637.866,10.63,2,100.0,뽀 솔#1111,Milio,9,200,차가운하마#777,Udyr,"[3, 4, 5]"
KR_7740268308,647.719,10.8,5,100.0,Nunuzzdenuz#888,Pantheon,8,200,승정이#KR1,Belveth,[2]
KR_7756538668,83.189,1.39,10,200.0,강을복#KR1,LeeSin,5,100,친구야나랑롤하자#KR1,Fiora,"[6, 7, 8, 9]"
KR_7756538668,102.362,1.71,1,100.0,김규마이#KR1,Jinx,10,200,강을복#KR1,LeeSin,"[2, 3, 4, 5]"
KR_7756538668,203.902,3.4,3,100.0,전성익#KR2,Malphite,10,200,강을복#KR1,LeeSin,"[1, 2, 4, 5]"
KR_7756538668,208.846,3.48,5,100.0,친구야나랑롤하자#KR1,Fiora,8,200,평화주의자오리#평화주의자,Yone,"[1, 4]"
KR_7756538668,211.451,3.52,9,200.0,채 류#신연식,MissFortune,1,100,김규마이#KR1,Jinx,"[6, 8, 10]"
KR_7756538668,214.424,3.57,5,100.0,친구야나랑롤하자#KR1,Fiora,9,200,채 류#신연식,MissFortune,"[1, 3, 4]"
KR_7756538668,218.031,3.63,6,200.0,예쁜말 봇#KR1,Pantheon,5,100,친구야나랑롤하자#KR1,Fiora,"[7, 8, 10]"
KR_7756538668,235.433,3.92,8,200.0,평화주의자오리#평화주의자,Yone,3,100,전성익#KR2,Malphite,[10]
KR_7756538668,242.481,4.04,4,100.0,장도령#KR3,Caitlyn,7,200,cheesepang#KR1,Leblanc,[]
KR_7756538668,258.781,4.31,6,200.0,예쁜말 봇#KR1,Pantheon,4,100,장도령#KR3,Caitlyn,[]
KR_7756538668,295.623,4.93,9,200.0,채 류#신연식,MissFortune,2,100,공의근#보안관,Kennen,"[7, 10]"
KR_7756538668,326.247,5.44,9,200.0,채 류#신연식,MissFortune,5,100,친구야나랑롤하자#KR1,Fiora,"[7, 8, 10]"
KR_7756538668,328.519,5.48,1,100.0,김규마이#KR1,Jinx,8,200,평화주의자오리#평화주의자,Yone,"[3, 4, 5]"
KR_7756538668,332.226,5.54,1,100.0,김규마이#KR1,Jinx,9,200,채 류#신연식,MissFortune,[3]
KR_7756538668,332.26,5.54,7,200.0,cheesepang#KR1,Leblanc,1,100,김규마이#KR1,Jinx,"[8, 9, 10]"
KR_7756538668,347.962,5.8,4,100.0,장도령#KR3,Caitlyn,6,200,예쁜말 봇#KR1,Pantheon,[1]
KR_7756538668,365.766,6.1,9,200.0,채 류#신연식,MissFortune,3,100,전성익#KR2,Malphite,[7]
KR_7756538668,368.238,6.14,9,200.0,채 류#신연식,MissFortune,4,100,장도령#KR3,Caitlyn,"[7, 8]"
KR_7756538668,374.651,6.24,1,100.0,김규마이#KR1,Jinx,9,200,채 류#신연식,MissFortune,"[2, 4, 5]"
KR_7756538668,376.12,6.27,5,100.0,친구야나랑롤하자#KR1,Fiora,10,200,강을복#KR1,LeeSin,"[1, 2]"
KR_7756538668,376.187,6.27,6,200.0,예쁜말 봇#KR1,Pantheon,1,100,김규마이#KR1,Jinx,[8]
KR_7756538668,377.323,6.29,7,200.0,cheesepang#KR1,Leblanc,5,100,친구야나랑롤하자#KR1,Fiora,"[8, 9, 10]"
KR_7756538668,414.465,6.91,2,100.0,공의근#보안관,Kennen,10,200,강을복#KR1,LeeSin,"[1, 3, 4, 5]"
KR_7756538668,432.028,7.2,4,100.0,장도령#KR3,Caitlyn,6,200,예쁜말 봇#KR1,Pantheon,"[1, 2, 3, 5]"
KR_7756538668,440.412,7.34,7,200.0,cheesepang#KR1,Leblanc,4,100,장도령#KR3,Caitlyn,"[6, 9]"
KR_7756538668,448.127,7.47,3,100.0,전성익#KR2,Malphite,10,200,강을복#KR1,LeeSin,"[1, 2, 5]"
KR_7756538668,450.565,7.51,9,200.0,채 류#신연식,MissFortune,1,100,김규마이#KR1,Jinx,"[7, 10]"
KR_7756538668,455.575,7.59,9,200.0,채 류#신연식,MissFortune,2,100,공의근#보안관,Kennen,"[7, 8]"
KR_7756538668,456.511,7.61,5,100.0,친구야나랑롤하자#KR1,Fiora,8,200,평화주의자오리#평화주의자,Yone,"[1, 2, 3]"
KR_7756538668,460.218,7.67,9,200.0,채 류#신연식,MissFortune,3,100,전성익#KR2,Malphite,"[7, 10]"
KR_7756538668,471.976,7.87,5,100.0,친구야나랑롤하자#KR1,Fiora,7,200,cheesepang#KR1,Leblanc,[]
KR_7756538668,472.778,7.88,9,200.0,채 류#신연식,MissFortune,5,100,친구야나랑롤하자#KR1,Fiora,"[6, 7, 8]"
KR_7756538668,485.337,8.09,4,100.0,장도령#KR3,Caitlyn,9,200,채 류#신연식,MissFortune,"[1, 5]"
KR_7756538668,489.278,8.15,1,100.0,김규마이#KR1,Jinx,6,200,예쁜말 봇#KR1,Pantheon,"[2, 4]"
KR_7756538668,492.752,8.21,4,100.0,장도령#KR3,Caitlyn,10,200,강을복#KR1,LeeSin,"[1, 2, 3]"
KR_7756538668,507.916,8.47,8,200.0,평화주의자오리#평화주의자,Yone,2,100,공의근#보안관,Kennen,"[6, 10]"
KR_7756538668,538.979,8.98,3,100.0,전성익#KR2,Malphite,8,200,평화주의자오리#평화주의자,Yone,"[1, 4, 5]"
KR_7756538668,539.781,9.0,10,200.0,강을복#KR1,LeeSin,3,100,전성익#KR2,Malphite,"[6, 7, 8]"
KR_7756538668,551.766,9.2,10,200.0,강을복#KR1,LeeSin,5,100,친구야나랑롤하자#KR1,Fiora,"[6, 9]"
KR_7756538668,553.603,9.23,4,100.0,장도령#KR3,Caitlyn,10,200,강을복#KR1,LeeSin,"[1, 2, 3, 5]"
KR_7756538668,557.244,9.29,7,200.0,cheesepang#KR1,Leblanc,1,100,김규마이#KR1,Jinx,[9]
KR_7756538668,557.244,9.29,2,100.0,공의근#보안관,Kennen,7,200,cheesepang#KR1,Leblanc,[1]
KR_7756538668,573.31,9.56,4,100.0,장도령#KR3,Caitlyn,6,200,예쁜말 봇#KR1,Pantheon,[]
KR_7756538668,588.442,9.81,10,200.0,강을복#KR1,LeeSin,2,100,공의근#보안관,Kennen,"[8, 9]"
KR_7756538668,590.112,9.84,5,100.0,친구야나랑롤하자#KR1,Fiora,10,200,강을복#KR1,LeeSin,"[2, 3, 4]"
KR_7756538668,592.951,9.88,7,200.0,cheesepang#KR1,Leblanc,3,100,전성익#KR2,Malphite,"[8, 9, 10]"
KR_7756538668,610.52,10.18,6,200.0,예쁜말 봇#KR1,Pantheon,4,100,장도령#KR3,Caitlyn,"[7, 8]"
KR_7756538668,614.929,10.25,7,200.0,cheesepang#KR1,Leblanc,1,100,김규마이#KR1,Jinx,"[6, 8]"
KR_7756538668,631.363,10.52,3,100.0,전성익#KR2,Malphite,9,200,채 류#신연식,MissFortune,[2]
KR_7756538668,679.988,11.33,4,100.0,장도령#KR3,Caitlyn,10,200,강을복#KR1,LeeSin,"[1, 2, 3, 5]"
KR_7756538668,680.656,11.34,6,200.0,예쁜말 봇#KR1,Pantheon,5,100,친구야나랑롤하자#KR1,Fiora,"[7, 10]"
KR_7756538668,682.059,11.37,2,100.0,공의근#보안관,Kennen,6,200,예쁜말 봇#KR1,Pantheon,"[1, 3]"
KR_7756538668,683.529,11.39,2,100.0,공의근#보안관,Kennen,7,200,cheesepang#KR1,Leblanc,"[1, 4]"
KR_7756538668,685.633,11.43,1,100.0,김규마이#KR1,Jinx,8,200,평화주의자오리#평화주의자,Yone,"[2, 3, 4]"
KR_7756538668,702.601,11.71,9,200.0,채 류#신연식,MissFortune,4,100,장도령#KR3,Caitlyn,[]
KR_7756538668,704.872,11.75,9,200.0,채 류#신연식,MissFortune,3,100,전성익#KR2,Malphite,[]
KR_7756538668,712.822,11.88,1,100.0,김규마이#KR1,Jinx,9,200,채 류#신연식,MissFortune,"[2, 3, 4]"
KR_7756538668,712.888,11.88,9,200.0,채 류#신연식,MissFortune,1,100,김규마이#KR1,Jinx,[]
KR_7756538668,727.752,12.13,7,200.0,cheesepang#KR1,Leblanc,2,100,공의근#보안관,Kennen,[]
KR_7756538668,734.566,12.24,8,200.0,평화주의자오리#평화주의자,Yone,5,100,친구야나랑롤하자#KR1,Fiora,"[6, 7, 10]"
KR_7756538668,748.665,12.48,10,200.0,강을복#KR1,LeeSin,4,100,장도령#KR3,Caitlyn,"[6, 7, 8]"
KR_7756538668,750.368,12.51,1,100.0,김규마이#KR1,Jinx,10,200,강을복#KR1,LeeSin,"[3, 4, 5]"
KR_7756538668,752.272,12.54,6,200.0,예쁜말 봇#KR1,Pantheon,3,100,전성익#KR2,Malphite,"[7, 10]"
KR_7756538668,756.815,12.61,1,100.0,김규마이#KR1,Jinx,8,200,평화주의자오리#평화주의자,Yone,"[3, 4]"
KR_7756538668,756.982,12.62,8,200.0,평화주의자오리#평화주의자,Yone,1,100,김규마이#KR1,Jinx,[6]
KR_7756538668,801.201,13.35,1,100.0,김규마이#KR1,Jinx,10,200,강을복#KR1,LeeSin,"[2, 3, 4, 5]"
KR_7756538668,807.547,13.46,4,100.0,장도령#KR3,Caitlyn,6,200,예쁜말 봇#KR1,Pantheon,"[1, 3, 5]"
KR_7756538668,811.589,13.53,7,200.0,cheesepang#KR1,Leblanc,2,100,공의근#보안관,Kennen,[8]
KR_7756538668,812.357,13.54,1,100.0,김규마이#KR1,Jinx,8,200,평화주의자오리#평화주의자,Yone,"[2, 4, 5]"
KR_7756538668,835.537,13.93,4,100.0,장도령#KR3,Caitlyn,7,200,cheesepang#KR1,Leblanc,[]
KR_7756538668,837.408,13.96,7,200.0,cheesepang#KR1,Leblanc,4,100,장도령#KR3,Caitlyn,[]
KR_7756538668,838.276,13.97,9,200.0,채 류#신연식,MissFortune,1,100,김규마이#KR1,Jinx,[]
KR_7756538668,846.025,14.1,10,200.0,강을복#KR1,LeeSin,3,100,전성익#KR2,Malphite,"[6, 9]"
KR_7756538668,855.178,14.25,10,200.0,강을복#KR1,LeeSin,5,100,친구야나랑롤하자#KR1,Fiora,"[6, 8, 9]"
KR_7756538668,875.988,14.6,10,200.0,강을복#KR1,LeeSin,2,100,공의근#보안관,Kennen,"[6, 8, 9]"
KR_7756538668,884.071,14.73,3,100.0,전성익#KR2,Malphite,6,200,예쁜말 봇#KR1,Pantheon,[2]
KR_7756538668,884.071,14.73,3,100.0,전성익#KR2,Malphite,9,200,채 류#신연식,MissFortune,[4]
KR_7756538668,884.113,14.74,3,100.0,전성익#KR2,Malphite,8,200,평화주의자오리#평화주의자,Yone,"[1, 4]"
KR_7756538668,887.086,14.78,4,100.0,장도령#KR3,Caitlyn,10,200,강을복#KR1,LeeSin,"[1, 2]"
KR_7756538668,911.397,15.19,7,200.0,cheesepang#KR1,Leblanc,3,100,전성익#KR2,Malphite,[]
KR_7756538668,938.151,15.64,10,200.0,강을복#KR1,LeeSin,1,100,김규마이#KR1,Jinx,[8]
KR_7756538668,939.553,15.66,7,200.0,cheesepang#KR1,Leblanc,4,100,장도령#KR3,Caitlyn,[10]
KR_7756538668,943.495,15.72,8,200.0,평화주의자오리#평화주의자,Yone,5,100,친구야나랑롤하자#KR1,Fiora,"[6, 9, 10]"
KR_7756538668,980.738,16.35,1,100.0,김규마이#KR1,Jinx,10,200,강을복#KR1,LeeSin,[2]
KR_7756538668,986.183,16.44,1,100.0,김규마이#KR1,Jinx,6,200,예쁜말 봇#KR1,Pantheon,"[2, 3, 4]"
KR_7756538668,988.487,16.47,9,200.0,채 류#신연식,MissFortune,5,100,친구야나랑롤하자#KR1,Fiora,"[7, 8]"
KR_7756538668,988.721,16.48,4,100.0,장도령#KR3,Caitlyn,8,200,평화주의자오리#평화주의자,Yone,"[1, 5]"
KR_7756538668,990.959,16.52,1,100.0,김규마이#KR1,Jinx,9,200,채 류#신연식,MissFortune,[3]
KR_7756538668,991.56,16.53,7,200.0,cheesepang#KR1,Leblanc,3,100,전성익#KR2,Malphite,"[6, 8, 9]"
KR_7756538668,1012.102,16.87,4,100.0,장도령#KR3,Caitlyn,7,200,cheesepang#KR1,Leblanc,"[1, 2]"
KR_7767040149,99.206,1.65,4,100.0,주제를알아라잡종#KRA,Aphelios,8,200,EZHUN#KR1,Leona,"[1, 2, 3, 5]"
KR_7767040149,103.046,1.72,4,100.0,주제를알아라잡종#KRA,Aphelios,6,200,밍 구#1010,Maokai,"[1, 2, 3]"
KR_7767040149,143.527,2.39,10,200.0,2종보통 쏘카오너#KR1,Jayce,2,100,사이온 도미닉#슈프림팀,Lucian,"[6, 8]"
KR_7767040149,159.759,2.66,10,200.0,2종보통 쏘카오너#KR1,Jayce,5,100,포이즌쿠킹마스터#KR1,Karma,"[6, 8]"
KR_7767040149,164.835,2.75,1,100.0,승민이승민#KR1,Hwei,7,200,퓨 밍#KR1,Malzahar,[]
KR_7767040149,220.769,3.68,2,100.0,사이온 도미닉#슈프림팀,Lucian,8,200,EZHUN#KR1,Leona,"[1, 3, 4, 5]"
KR_7767040149,224.049,3.73,4,100.0,주제를알아라잡종#KRA,Aphelios,6,200,밍 구#1010,Maokai,"[1, 2, 3, 5]"
KR_7767040149,224.984,3.75,1,100.0,승민이승민#KR1,Hwei,9,200,레몬케이크#한 조각,Caitlyn,"[2, 4, 5]"
KR_7767040149,225.485,3.76,10,200.0,2종보통 쏘카오너#KR1,Jayce,4,100,주제를알아라잡종#KRA,Aphelios,"[6, 7, 8, 9]"
KR_7767040149,226.286,3.77,2,100.0,사이온 도미닉#슈프림팀,Lucian,10,200,2종보통 쏘카오너#KR1,Jayce,"[1, 3, 4, 5]"
KR_7767040149,230.628,3.84,7,200.0,퓨 밍#KR1,Malzahar,3,100,엉덩짝좀보자#3520,Yunara,"[6, 8]"
KR_7767040149,231.163,3.85,1,100.0,승민이승민#KR1,Hwei,7,200,퓨 밍#KR1,Malzahar,"[2, 3, 4, 5]"
KR_7767040149,261.39,4.36,9,200.0,레몬케이크#한 조각,Caitlyn,2,100,사이온 도미닉#슈프림팀,Lucian,"[6, 7, 8, 10]"
KR_7767040149,263.861,4.4,4,100.0,주제를알아라잡종#KRA,Aphelios,8,200,EZHUN#KR1,Leona,"[1, 2, 3, 5]"
KR_7767040149,325.968,5.43,10,200.0,2종보통 쏘카오너#KR1,Jayce,4,100,주제를알아라잡종#KRA,Aphelios,"[6, 7, 8]"
KR_7767040149,327.538,5.46,3,100.0,엉덩짝좀보자#3520,Yunara,6,200,밍 구#1010,Maokai,"[1, 2, 4, 5]"
KR_7767040149,328.239,5.47,3,100.0,엉덩짝좀보자#3520,Yunara,10,200,2종보통 쏘카오너#KR1,Jayce,"[1, 2, 5]"
KR_7767040149,341.867,5.7,2,100.0,사이온 도미닉#슈프림팀,Lucian,9,200,레몬케이크#한 조각,Caitlyn,[1]
KR_7767040149,353.857,5.9,10,200.0,2종보통 쏘카오너#KR1,Jayce,3,100,엉덩짝좀보자#3520,Yunara,"[8, 9]"
KR_7767040149,356.529,5.94,10,200.0,2종보통 쏘카오너#KR1,Jayce,5,100,포이즌쿠킹마스터#KR1,Karma,"[7, 8]"
KR_7767040149,361.272,6.02,7,200.0,퓨 밍#KR1,Malzahar,4,100,주제를알아라잡종#KRA,Aphelios,"[6, 8, 10]"
KR_7767040149,368.553,6.14,10,200.0,2종보통 쏘카오너#KR1,Jayce,1,100,승민이승민#KR1,Hwei,[8]
KR_7767040149,378.74,6.31,2,100.0,사이온 도미닉#슈프림팀,Lucian,10,200,2종보통 쏘카오너#KR1,Jayce,[]
KR_7767040149,379.041,6.32,10,200.0,2종보통 쏘카오너#KR1,Jayce,2,100,사이온 도미닉#슈프림팀,Lucian,[]
KR_7767040149,449.377,7.49,4,100.0,주제를알아라잡종#KRA,Aphelios,8,200,EZHUN#KR1,Leona,"[1, 2, 3]"
KR_7767040149,451.414,7.52,1,100.0,승민이승민#KR1,Hwei,7,200,퓨 밍#KR1,Malzahar,"[2, 3, 5]"
KR_7767040149,454.787,7.58,10,200.0,2종보통 쏘카오너#KR1,Jayce,1,100,승민이승민#KR1,Hwei,"[6, 7, 8, 9]"
KR_7767040149,455.188,7.59,4,100.0,주제를알아라잡종#KRA,Aphelios,6,200,밍 구#1010,Maokai,"[1, 2, 3, 5]"
KR_7767040149,459.797,7.66,10,200.0,2종보통 쏘카오너#KR1,Jayce,3,100,엉덩짝좀보자#3520,Yunara,"[6, 9]"
KR_7767040149,460.298,7.67,2,100.0,사이온 도미닉#슈프림팀,Lucian,10,200,2종보통 쏘카오너#KR1,Jayce,"[1, 3, 4, 5]"
KR_7767040149,466.845,7.78,2,100.0,사이온 도미닉#슈프림팀,Lucian,9,200,레몬케이크#한 조각,Caitlyn,"[1, 3]"
KR_7767040149,522.088,8.7,6,200.0,밍 구#1010,Maokai,5,100,포이즌쿠킹마스터#KR1,Karma,"[7, 8, 9, 10]"
KR_7767040149,524.009,8.73,10,200.0,2종보통 쏘카오너#KR1,Jayce,2,100,사이온 도미닉#슈프림팀,Lucian,[9]
KR_7767040149,531.557,8.86,1,100.0,승민이승민#KR1,Hwei,8,200,EZHUN#KR1,Leona,"[3, 4, 5]"
